filename,width,height,class,xmin,ymin,xmax,ymax
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,163,560,166,564
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,173,575,177,580
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,196,554,199,558
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,205,553,208,557
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,181,563,183,566
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,174,546,176,548
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,178,550,181,553
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,159,570,161,572
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,199,570,202,573
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,250,448,252,451
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,214,557,217,561
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,218,546,221,550
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,230,553,234,558
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,105,492,107,497
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,101,463,105,471
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,100,450,103,455
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,132,439,139,444
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,124,468,127,473
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,231,428,237,438
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,244,417,248,422
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,231,417,238,422
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,277,437,284,453
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,261,448,271,473
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,291,444,294,455
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,hyperpigmentation - scars,286,468,290,482
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,236,493,239,497
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,242,431,246,436
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,227,419,229,422
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,165,334,167,337
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,181,323,184,326
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,comedones,197,320,200,323
13add9_eac7cae750da4801bcc5434f8903723c-mv2_jpeg_jpg.rf.ca7e7a39e053c73f8e25fa065e6b60b1.jpg,640,640,papules,262,434,266,440
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,nodules - cysts,320,178,345,204
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,244,169,260,184
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,269,207,281,219
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,265,190,277,203
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,145,69,157,80
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,129,101,140,112
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,292,100,305,114
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,226,155,236,165
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,226,139,238,150
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,269,134,281,143
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,74,89,91,100
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,101,73,127,90
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,101,114,121,130
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,94,131,107,141
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,140,113,147,119
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,147,148,153,154
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,185,150,191,156
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,201,151,208,156
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,198,119,209,128
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,259,125,266,131
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,242,134,248,139
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,235,132,240,136
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,158,55,166,62
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,348,64,355,70
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,342,78,349,83
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,303,74,315,82
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,267,38,278,47
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,335,113,340,118
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,347,112,354,118
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,342,56,352,63
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,353,45,362,54
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,338,70,343,75
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,313,59,320,65
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,312,50,324,59
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,215,365,223,371
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,208,330,217,338
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,257,328,262,333
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,260,335,267,341
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,237,323,243,328
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,239,368,245,374
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,233,370,239,376
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,204,440,217,451
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,209,404,221,415
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,155,357,161,362
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,197,347,205,353
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,356,349,361,354
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,312,217,319,223
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,273,226,279,232
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,315,207,321,213
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,455,309,460,314
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,417,250,423,255
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,comedones,451,245,456,249
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,papules,378,269,386,277
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,448,294,462,304
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,456,271,463,276
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,459,280,471,287
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,428,267,437,275
FE52830C-66BC-4072-801A-85B4F4BA917B_jpeg_jpg.rf.cab53bb505044ce11b5a544021ab46d1.jpg,640,640,hyperpigmentation - scars,427,275,441,284
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,papules,300,64,316,79
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,papules,445,85,454,94
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,321,111,327,117
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,341,35,348,41
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,433,147,438,152
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,239,72,243,75
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,411,340,415,345
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,449,326,454,331
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,hyperpigmentation - scars,513,299,530,311
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,hyperpigmentation - scars,391,286,401,296
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,hyperpigmentation - scars,138,331,145,335
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,136,268,141,273
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,177,276,182,281
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,175,329,179,333
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,198,332,202,337
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,229,304,233,308
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,209,294,213,298
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,213,305,216,308
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,424,367,427,370
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,442,373,445,376
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,442,364,447,369
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,papules,272,413,281,423
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,296,329,300,333
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,314,305,318,308
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,313,309,318,312
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,305,308,309,312
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,314,286,319,290
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,315,294,320,298
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,321,280,325,284
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,311,336,316,340
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,301,333,306,337
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,283,334,287,339
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,317,342,323,346
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,338,335,343,339
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,324,333,328,337
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,306,313,309,316
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,302,326,305,329
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,331,307,335,311
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,343,344,348,348
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,309,360,314,365
image-67-_jpg.rf.c983e62dab59b0f28c0fd30291585f59.jpg,640,640,comedones,323,337,327,341
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,357,238,368,249
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,235,242,249,249
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,226,469,237,477
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,259,496,270,506
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,222,423,230,436
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,283,454,290,461
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,458,430,468,442
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,430,444,437,452
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,354,543,362,549
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,298,528,306,534
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,papules,473,399,480,407
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,481,448,485,462
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,446,450,450,455
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,344,402,348,406
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,359,405,362,408
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,363,408,366,410
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,255,264,261,271
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,435,241,445,248
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,380,240,396,252
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,296,216,310,223
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,268,416,273,419
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,276,284,278,287
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,287,292,292,295
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,283,275,286,277
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,273,278,277,281
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,292,271,295,274
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,300,273,303,276
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,315,276,318,279
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,325,275,329,277
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,305,265,308,268
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,294,267,296,269
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,287,270,290,272
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,316,262,319,265
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,343,269,347,272
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,327,267,331,269
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,340,274,343,276
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,335,275,338,277
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,papules,351,279,355,282
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,356,289,359,292
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,315,286,322,291
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,339,299,345,304
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,372,264,374,266
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,364,266,366,269
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,416,259,419,261
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,414,263,417,265
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,413,269,416,271
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,409,219,412,221
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,458,271,460,273
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,453,272,462,277
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,467,276,470,280
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,470,283,475,288
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,481,290,487,294
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,443,223,454,239
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,hyperpigmentation - scars,352,221,363,230
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,papules,380,234,384,236
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,394,220,396,222
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,368,220,371,222
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,373,228,376,230
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,378,230,382,232
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,392,228,395,230
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,304,209,307,212
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,321,220,324,222
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,342,194,345,196
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,341,201,343,203
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,333,205,336,207
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,357,195,359,197
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,352,197,355,199
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,365,194,368,196
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,381,197,383,199
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,390,194,392,197
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,384,192,386,195
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,388,193,390,195
image-74-_jpg.rf.cc2c748a225973b4a6b30304bdfc5ad4.jpg,640,640,comedones,391,207,393,209
